Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Formation of Apoptosome	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	MAPK3
NFE2L2 Regulating Tumorigenic Genes	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	SP1
Receptor Mediated Mitophagy	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	SRC
Regulated Proteolysis of p75NTR	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	RELA
Regulation of CDH11 Function	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	JUP
Regulation of Gene Expression by Hypoxia-inducible Factor	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	HIF1A
Regulation of the Apoptosome Activity	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	MAPK3
Signaling by Activated Point Mutants of FGFR1	1/11	0.05365825675086383	0.07748664932904618	0	0	20.09090909090909	58.768318421882675	FGFR1
SUMO E3 Ligases SUMOylate Target Proteins	3/170	0.05367322528554579	0.07748664932904618	0	0	3.6544848447435028	10.688787107211333	AR;VHL;RELA
SUMOylation	3/176	0.0583548847938619	0.08343224922333778	0	0	3.526667063941362	10.020009516851996	AR;VHL;RELA
Hyaluronan Uptake and Degradation	1/12	0.05839255858007915	0.08343224922333778	0	0	18.26354453627181	51.878818604154176	CD44
SUMOylation of Immune Response Proteins	1/12	0.05839255858007915	0.08343224922333778	0	0	18.26354453627181	51.878818604154176	RELA
Suppression of Apoptosis	1/12	0.05839255858007915	0.08343224922333778	0	0	18.26354453627181	51.878818604154176	MAPK3
TP53 Regulates Transcription of Caspase Activators and Caspases	1/12	0.05839255858007915	0.08343224922333778	0	0	18.26354453627181	51.878818604154176	TP73
TP53 Regulates Transcription of Death Receptors and Ligands	1/12	0.05839255858007915	0.08343224922333778	0	0	18.26354453627181	51.878818604154176	TP73
RNA Polymerase I Promoter Clearance	2/79	0.05948975459677175	0.08470934287027498	0	0	5.253909355950173	14.8262756693766	KAT2A;MAPK3
Switching of Origins to a Post-Replicative State	2/79	0.05948975459677175	0.08470934287027498	0	0	5.253909355950173	14.8262756693766	CCNE1;SKP2
MAPK6 MAPK4 Signaling	2/80	0.0608217071927091	0.08631087238760934	0	0	5.1862899005756145	14.520618689888993	MYC;CDK1
Post NMDA Receptor Activation Events	2/80	0.0608217071927091	0.08631087238760934	0	0	5.1862899005756145	14.520618689888993	SRC;MAPK3
Centrosome Maturation	2/81	0.06216388427865964	0.0877669756002093	0	0	5.120382330147248	14.224325268693594	HSP90AA1;CDK1
RNA Polymerase I Transcription	2/81	0.06216388427865964	0.0877669756002093	0	0	5.120382330147248	14.224325268693594	KAT2A;MAPK3
Recruitment of Mitotic Centrosome Proteins and Complexes	2/81	0.06216388427865964	0.0877669756002093	0	0	5.120382330147248	14.224325268693594	HSP90AA1;CDK1
Advanced Glycosylation Endproduct Receptor Signaling	1/13	0.06310341209244187	0.08790157570736469	0	0	16.74074074074074	46.254339159717055	MAPK3
Chk1 Chk2(Cds1) Mediated Inactivation of Cyclin B Cdk1 Complex	1/13	0.06310341209244187	0.08790157570736469	0	0	16.74074074074074	46.254339159717055	CDK1
Cytochrome C-Mediated Apoptotic Response	1/13	0.06310341209244187	0.08790157570736469	0	0	16.74074074074074	46.254339159717055	MAPK3
ERKs Are Inactivated	1/13	0.06310341209244187	0.08790157570736469	0	0	16.74074074074074	46.254339159717055	MAPK3
Inhibition of Replication Initiation of Damaged DNA by RB1 E2F1	1/13	0.06310341209244187	0.08790157570736469	0	0	16.74074074074074	46.254339159717055	RB1
NF-kB Is Activated and Signals Survival	1/13	0.06310341209244187	0.08790157570736469	0	0	16.74074074074074	46.254339159717055	RELA
POU5F1 (OCT4), SOX2, NANOG Activate Genes Related to Proliferation	1/13	0.06310341209244187	0.08790157570736469	0	0	16.74074074074074	46.254339159717055	STAT3
Phospholipase C-mediated Cascade; FGFR3	1/13	0.06310341209244187	0.08790157570736469	0	0	16.74074074074074	46.254339159717055	PLCG1
Regulation of HSF1-mediated Heat Shock Response	2/83	0.06487838023453162	0.0902231898754004	0	0	4.99344923154447	13.658286245847663	HSPA4;MAPK3
AKT Phosphorylates Targets in the Cytosol	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	CDKN1A
FGFR1c Ligand Binding and Activation	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	FGFR1
FGFR4 Ligand Binding and Activation	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	FGFR4
Formation of Axial Mesoderm	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	TEAD2
RUNX3 Regulates NOTCH Signaling	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	KAT2A
Regulation of TP53 Activity Through Association With Co-factors	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	TP73
Repression of WNT Target Genes	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	MYC
SEMA3A-Plexin Repulsion Signaling by Inhibiting Integrin Adhesion	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	FYN
TP53 Regulates Transcription of Cell Death Genes With Uncertain Role in P53-Dependent Apoptosis	1/14	0.0677909321684321	0.0928780370004999	0	0	15.452214452214452	41.58695944336839	TP73
Regulation of PLK1 Activity at G2 M Transition	2/87	0.07042427630090098	0.0963274583885887	0	0	4.75750300120048	12.622688988987855	HSP90AA1;CDK1
YAP1- and WWTR1 (TAZ)-stimulated Gene Expression	1/15	0.07245523317560384	0.0986196229334608	0	0	14.347763347763347	37.659813836990104	TEAD2
Depolymerization of the Nuclear Lamina	1/15	0.07245523317560384	0.0986196229334608	0	0	14.347763347763347	37.659813836990104	CDK1
SARS-CoV-2 Targets Host Intracellular Signalling and Regulatory Pathways	1/15	0.07245523317560384	0.0986196229334608	0	0	14.347763347763347	37.659813836990104	CAV1
Selective Autophagy	2/89	0.07325362038573542	0.09954366359105646	0	0	4.647665962936899	12.148197603177868	HSP90AA1;SRC
Chaperonin-mediated Protein Folding	2/91	0.07611921823712782	0.103269232559491	0	0	4.542765420775051	11.699685676018186	CCNE1;STAT3
p75NTR Signals via NF-kB	1/16	0.0770964289305897	0.1037501216464963	0	0	13.390572390572391	34.31599732708391	RELA
CRMPs in Sema3A Signaling	1/16	0.0770964289305897	0.1037501216464963	0	0	13.390572390572391	34.31599732708391	FYN
Regulation of BACH1 Activity	1/16	0.0770964289305897	0.1037501216464963	0	0	13.390572390572391	34.31599732708391	SKP2
Regulation of Gene Expression in Late Stage (Branching Morphogenesis) Pancreatic Bud Precursor Cells	1/16	0.0770964289305897	0.1037501216464963	0	0	13.390572390572391	34.31599732708391	KAT2A
Transcription of E2F Targets Under Neg Control by P107 (RBL1) and P130 (RBL2) in Complex With HDAC1	1/16	0.0770964289305897	0.1037501216464963	0	0	13.390572390572391	34.31599732708391	CDK1
Cell-cell Junction Organization	2/92	0.07756530306155492	0.10404492343039491	0	0	4.492063492063492	11.484567093173027	JUP;SP1
Regulation of TP53 Activity Through Phosphorylation	2/92	0.07756530306155492	0.10404492343039491	0	0	4.492063492063492	11.484567093173027	MDM4;MAPK14
Activation of NMDA Receptors and Postsynaptic Events	2/93	0.07902008216924429	0.10582592997906833	0	0	4.442475891455484	11.27524039277228	SRC;MAPK3
MITF-M-dependent Gene Expression	2/94	0.08048343457235077	0.1074402259595644	0	0	4.39396628216504	11.071493966406615	CDKN1A;MAPK14
Recruitment of NuMA to Mitotic Centrosomes	2/94	0.08048343457235077	0.1074402259595644	0	0	4.39396628216504	11.071493966406615	HSP90AA1;CDK1
Hyaluronan Metabolism	1/17	0.08171463267155567	0.10787367514327396	0	0	12.553030303030303	31.43934295429433	CD44
IL-6-type Cytokine Receptor Ligand Interactions	1/17	0.08171463267155567	0.10787367514327396	0	0	12.553030303030303	31.43934295429433	JAK2
KSRP (KHSRP) Binds and Destabilizes mRNA	1/17	0.08171463267155567	0.10787367514327396	0	0	12.553030303030303	31.43934295429433	MAPK14
RIP-mediated NFkB Activation via ZBP1	1/17	0.08171463267155567	0.10787367514327396	0	0	12.553030303030303	31.43934295429433	RELA
Regulation of MITF-M-dependent Genes Involved in Cell Cycle and Proliferation	1/17	0.08171463267155567	0.10787367514327396	0	0	12.553030303030303	31.43934295429433	CDKN1A
Signaling by Activin	1/17	0.08171463267155567	0.10787367514327396	0	0	12.553030303030303	31.43934295429433	MAPK3
Translation of Replicase and Assembly of the Replication Transcription Complex 9694676	1/17	0.08171463267155567	0.10787367514327396	0	0	12.553030303030303	31.43934295429433	BECN1
Anchoring of the Basal Body to the Plasma Membrane	2/97	0.08492373600454328	0.11175588008180815	0	0	4.254564983888292	10.49176426482804	HSP90AA1;CDK1
Protein Folding	2/97	0.08492373600454328	0.11175588008180815	0	0	4.254564983888292	10.49176426482804	CCNE1;STAT3
Activation of IRF3, IRF7 Mediated by TBK1, IKK? (IKBKE)	1/18	0.08630995715059277	0.1123378036038184	0	0	11.81402257872846	28.942114306609312	PTPN11
Cell-extracellular Matrix Interactions	1/18	0.08630995715059277	0.1123378036038184	0	0	11.81402257872846	28.942114306609312	PXN
FGFR1 Ligand Binding and Activation	1/18	0.08630995715059277	0.1123378036038184	0	0	11.81402257872846	28.942114306609312	FGFR1
G Beta Gamma Signalling Through BTK	1/18	0.08630995715059277	0.1123378036038184	0	0	11.81402257872846	28.942114306609312	BTK
Phospholipase C-mediated Cascade; FGFR2	1/18	0.08630995715059277	0.1123378036038184	0	0	11.81402257872846	28.942114306609312	PLCG1
TP53 Regulates Transcription of Genes Involved in G2 Cell Cycle Arrest	1/18	0.08630995715059277	0.1123378036038184	0	0	11.81402257872846	28.942114306609312	CDK1
Translation of Replicase and Assembly of the Replication Transcription Complex 9679504	1/18	0.08630995715059277	0.1123378036038184	0	0	11.81402257872846	28.942114306609312	BECN1
Phospholipid Metabolism	3/211	0.08925183079658232	0.1159856085078831	0	0	2.928033306899286	7.074987394587304	PIK3R3;PIK3R2;PIK3R1
Metabolism of Proteins	15/2067	0.08972896707632547	0.11642403360526342	0	0	1.5349157206742345	3.7006229066053393	BECN1;CDKN1A;STAT3;HIF1A;RELA;AR;SOCS3;KAT2A;CCNE1;MYC;CDK1;KDELR2;MDM4;VHL;SKP2
Initiation of Nuclear Envelope (NE) Reformation	1/19	0.09088251453617983	0.11719061084928452	0	0	11.15712682379349	26.75688382123247	CDK1
MyD88 Deficiency (TLR2 4)	1/19	0.09088251453617983	0.11719061084928452	0	0	11.15712682379349	26.75688382123247	BTK
Regulation of TP53 Activity Through Methylation	1/19	0.09088251453617983	0.11719061084928452	0	0	11.15712682379349	26.75688382123247	MDM4
Transcription of E2F Targets Under Negative Control by DREAM Complex	1/19	0.09088251453617983	0.11719061084928452	0	0	11.15712682379349	26.75688382123247	MYC
Interleukin-1 Signaling	2/102	0.09248468910980343	0.11907225043039606	0	0	4.040816326530612	9.620020610565179	RELA;MAP2K6
Apoptotic Factor-Mediated Response	1/20	0.09543241646248146	0.12155229803248785	0	0	10.569377990430622	24.83103038927071	MAPK3
IRAK4 Deficiency (TLR2 4)	1/20	0.09543241646248146	0.12155229803248785	0	0	10.569377990430622	24.83103038927071	BTK
NOTCH4 Intracellular Domain Regulates Transcription	1/20	0.09543241646248146	0.12155229803248785	0	0	10.569377990430622	24.83103038927071	KAT2A
Phosphorylation of the APC C	1/20	0.09543241646248146	0.12155229803248785	0	0	10.569377990430622	24.83103038927071	CDK1
Sema4D Induced Cell Migration and Growth-Cone Collapse	1/20	0.09543241646248146	0.12155229803248785	0	0	10.569377990430622	24.83103038927071	ERBB2
Signaling by Hippo	1/20	0.09543241646248146	0.12155229803248785	0	0	10.569377990430622	24.83103038927071	LATS2
TP53 Regulates Transcription of Genes Involved in Cytochrome C Release	1/20	0.09543241646248146	0.12155229803248785	0	0	10.569377990430622	24.83103038927071	TP73
ZBP1(DAI) Mediated Induction of Type I IFNs	1/21	0.0999597740324998	0.12712441491461426	0	0	10.04040404040404	23.122924333288797	RELA
Synthesis of DNA	2/108	0.10180507197730584	0.1292738185321582	0	0	3.81093569503273	8.70682707358352	CCNE1;SKP2
Drug ADME	2/109	0.1033831480896997	0.13107787269211546	0	0	3.7751287430860194	8.566949896272241	VAV3;VAV1
NPAS4 Regulates Expression of Target Genes	1/22	0.10446469781910508	0.13204718252399777	0	0	9.561808561808562	21.59922753970687	MAPK3
Nef-mediates Down Modulation of Cell Surface Receptors by Recruiting Them to Clathrin Adapters	1/22	0.10446469781910508	0.13204718252399777	0	0	9.561808561808562	21.59922753970687	LCK
HIV Infection	3/227	0.10524883396721406	0.13283678590104442	0	0	2.716678939617084	6.116406719727853	HCK;LCK;FYN
Long-term Potentiation	1/23	0.10894729783603285	0.1370892735610504	0	0	9.1267217630854	20.232947516534363	SRC
Signaling by NODAL	1/23	0.10894729783603285	0.1370892735610504	0	0	9.1267217630854	20.232947516534363	MAPK3
APC C Cdc20 Mediated Degradation of Cyclin B	1/24	0.11340768358102403	0.14184474537986938	0	0	8.729468599033817	19.002011610155247	CDK1
Other Interleukin Signaling	1/24	0.11340768358102403	0.14184474537986938	0	0	8.729468599033817	19.002011610155247	CSF1R
Sema4D in Semaphorin Signaling	1/24	0.11340768358102403	0.14184474537986938	0	0	8.729468599033817	19.002011610155247	ERBB2
Triglyceride Catabolism	1/24	0.11340768358102403	0.14184474537986938	0	0	8.729468599033817	19.002011610155247	CAV1
M Phase	4/372	0.11625508707881302	0.14518813723635868	0	0	2.2115036231884058	4.759086080896843	RB1;HSP90AA1;CDK1;MAPK3
Chromatin Modifying Enzymes	3/238	0.11685610049619337	0.14543064895655006	0	0	2.588067558675148	5.556094521365731	KAT2A;JAK2;RELA
Chromatin Organization	3/238	0.11685610049619337	0.14543064895655006	0	0	2.588067558675148	5.556094521365731	KAT2A;JAK2;RELA
Basigin Interactions	1/25	0.11784596404042172	0.14543064895655006	0	0	8.365319865319865	17.88820673407011	CAV1
Cyclin A B1 B2 Associated Events During G2 M Transition	1/25	0.11784596404042172	0.14543064895655006	0	0	8.365319865319865	17.88820673407011	CDK1
Metabolism of Cofactors	1/25	0.11784596404042172	0.14543064895655006	0	0	8.365319865319865	17.88820673407011	HSP90AA1
NOTCH3 Activation and Transmission of Signal to the Nucleus	1/25	0.11784596404042172	0.14543064895655006	0	0	8.365319865319865	17.88820673407011	EGFR
NOTCH3 Intracellular Domain Regulates Transcription	1/25	0.11784596404042172	0.14543064895655006	0	0	8.365319865319865	17.88820673407011	KAT2A
TRAF6 Mediated NF-kB Activation	1/25	0.11784596404042172	0.14543064895655006	0	0	8.365319865319865	17.88820673407011	RELA
Constitutive Signaling by AKT1 E17K in Cancer	1/26	0.12226224762866918	0.15043493689022366	0	0	8.030303030303031	16.876380218002918	CDKN1A
Downregulation of TGF-beta Receptor Signaling	1/26	0.12226224762866918	0.15043493689022366	0	0	8.030303030303031	16.876380218002918	STUB1
Cardiogenesis	1/27	0.12665664230282664	0.1556120693779566	0	0	7.721056721056721	15.953830010816358	KAT2A
CREB1 Phosphorylation Through NMDA Receptor-Mediated Activation of RAS Signaling	1/28	0.1310292553948657	0.16027513912470356	0	0	7.434717545828657	15.109834134055738	MAPK3
Notch-HLH Transcription Pathway	1/28	0.1310292553948657	0.16027513912470356	0	0	7.434717545828657	15.109834134055738	KAT2A
TGFBR3 Expression	1/28	0.1310292553948657	0.16027513912470356	0	0	7.434717545828657	15.109834134055738	SP1
PIWI-interacting RNA (piRNA) Biogenesis	1/29	0.13538019382269004	0.16511230081156777	0	0	7.1688311688311686	14.335283778329618	HSP90AA1
Phosphorylation of CD3 and TCR Zeta Chains	1/29	0.13538019382269004	0.16511230081156777	0	0	7.1688311688311686	14.335283778329618	LCK
Activation of BH3-only Proteins	1/30	0.13970956391884184	0.1696473276157365	0	0	6.921281783350749	13.622394510819323	TP73
Regulation of TP53 Activity Through Acetylation	1/30	0.13970956391884184	0.1696473276157365	0	0	6.921281783350749	13.622394510819323	MAP2K6
SUMOylation of Intracellular Receptors	1/30	0.13970956391884184	0.1696473276157365	0	0	6.921281783350749	13.622394510819323	AR
Antigen Presentation Folding, Assembly and Peptide Loading of Class I MHC	1/31	0.14401747150131122	0.173864570667525	0	0	6.69023569023569	12.964476920040203	BECN1
Disassembly of the Destruction Complex and Recruitment of AXIN to the Membrane	1/31	0.14401747150131122	0.173864570667525	0	0	6.69023569023569	12.964476920040203	CAV1
Downregulation of SMAD2 3 SMAD4 Transcriptional Activity	1/31	0.14401747150131122	0.173864570667525	0	0	6.69023569023569	12.964476920040203	MAPK3
RNA Polymerase I Promoter Opening	1/31	0.14401747150131122	0.173864570667525	0	0	6.69023569023569	12.964476920040203	MAPK3
Epigenetic Regulation by WDR5-containing Histone Modifying Complexes	2/135	0.14649414671912903	0.17659858786835672	0	0	3.03314408470155	5.82597157350083	RB1;KAT2A
G-protein Beta Gamma Signalling	1/32	0.14830402193397793	0.17800756523199368	0	0	6.474095796676441	12.355752978101908	BTK
Nuclear Signaling by ERBB4	1/32	0.14830402193397793	0.17800756523199368	0	0	6.474095796676441	12.355752978101908	SRC
Transcriptional Regulation of Pluripotent Stem Cells	1/32	0.14830402193397793	0.17800756523199368	0	0	6.474095796676441	12.355752978101908	STAT3
DNA Replication	2/143	0.1604167144707384	0.19226924194838144	0	0	2.859892893327544	5.233547895270227	CCNE1;SKP2
Activated PKN1 Stimulates Transcription of AR (Androgen Receptor) Regulated Genes KLK2 and KLK3	1/35	0.16103657577419495	0.19245834665696468	0	0	5.901960784313726	10.777710825180796	AR
Transcriptional Regulation by NPAS4	1/35	0.16103657577419495	0.19245834665696468	0	0	5.901960784313726	10.777710825180796	MAPK3
Nuclear Pore Complex (NPC) Disassembly	1/36	0.16523874056701404	0.1971975227683706	0	0	5.733044733044733	10.321566994169176	CDK1
FCERI Mediated NF-kB Activation	2/147	0.1674678305136682	0.19957182091256884	0	0	2.780436312456017	4.968539602428729	LYN;RELA
Apoptotic Cleavage of Cellular Proteins	1/38	0.17358065793162564	0.20626631677181761	0	0	5.422604422604422	9.495592558231127	PTK2
Triglyceride Metabolism	1/38	0.17358065793162564	0.20626631677181761	0	0	5.422604422604422	9.495592558231127	CAV1
Vesicle-mediated Transport	6/752	0.1745904932255626	0.20717077045141546	0	0	1.638868290456905	2.8603366345965724	HSP90AA1;SRC;KDELR2;GRB2;CBL;EGFR
Mitophagy	1/39	0.17772061456847035	0.20969018687752947	0	0	5.279638490164806	9.12080010262218	SRC
Ovarian Tumor Domain Proteases	1/39	0.17772061456847035	0.20969018687752947	0	0	5.279638490164806	9.12080010262218	CDK1
Response of Mtb to Phagocytosis	1/39	0.17772061456847035	0.20969018687752947	0	0	5.279638490164806	9.12080010262218	MAPK3
SUMOylation of Ubiquitinylation Proteins	1/39	0.17772061456847035	0.20969018687752947	0	0	5.279638490164806	9.12080010262218	VHL
Class C 3 (Metabotropic Glutamate Pheromone Receptors)	1/40	0.18184003844564067	0.2142471740102103	0	0	5.144004144004144	8.768612919919887	GRM1
DAG and IP3 Signaling	1/41	0.1859390303366049	0.21832933575740004	0	0	5.015151515151516	8.43717221072756	PLCG1
Sensory Perception of Sweet, Bitter, and Umami (Glutamate) Taste	1/41	0.1859390303366049	0.21832933575740004	0	0	5.015151515151516	8.43717221072756	GRM1
Organelle Biogenesis and Maintenance	3/297	0.18609103047749584	0.21832933575740004	0	0	2.0624868504102674	3.4681114734691603	HSP90AA1;CDK1;MAPK14
G Alpha (S) Signalling Events	2/158	0.18711815886392233	0.219225634787127	0	0	2.5829408686551543	4.329047629874819	SHC1;SRC
Formation of WDR5-containing Histone-Modifying Complexes	1/42	0.1900176905858975	0.22168730568354708	0	0	4.892584380389258	8.124812043283224	KAT2A
Regulation of MITF-M-dependent Genes Involved in Pigmentation	1/42	0.1900176905858975	0.22168730568354708	0	0	4.892584380389258	8.124812043283224	MAPK14
Regulation of Beta-Cell Development	1/42	0.1900176905858975	0.22168730568354708	0	0	4.892584380389258	8.124812043283224	KAT2A
Activation of Gene Expression by SREBF (SREBP)	1/43	0.19407611900781976	0.22578967476747744	0	0	4.775853775853776	7.830035336967146	SP1
Aggrephagy	1/43	0.19407611900781976	0.22578967476747744	0	0	4.775853775853776	7.830035336967146	HSP90AA1
Smooth Muscle Contraction	1/44	0.19811441496549978	0.229526158089376	0	0	4.664552501761804	7.551493311263548	PXN
Stabilization of P53	1/44	0.19811441496549978	0.229526158089376	0	0	4.664552501761804	7.551493311263548	MDM4
TP53 Regulates Transcription of Cell Death Genes	1/44	0.19811441496549978	0.229526158089376	0	0	4.664552501761804	7.551493311263548	TP73
Regulation of RUNX3 Expression and Activity	1/45	0.20213267727917436	0.23353192811865775	0	0	4.558310376492194	7.287967841732019	SRC
TAK1-dependent IKK and NF-kappa-B Activation	1/45	0.20213267727917436	0.23353192811865775	0	0	4.558310376492194	7.287967841732019	RELA
Interleukin-10 Signaling	1/46	0.20613100438312365	0.23716453957340056	0	0	4.45679012345679	7.038356248208516	STAT3
Interleukin-12 Signaling	1/46	0.20613100438312365	0.23716453957340056	0	0	4.45679012345679	7.038356248208516	JAK2
PKMTs Methylate Histone Lysines	1/46	0.20613100438312365	0.23716453957340056	0	0	4.45679012345679	7.038356248208516	RELA
Sensory Perception of Taste	1/47	0.2101094941683413	0.241395593810477	0	0	4.359683794466403	6.801658146757973	GRM1
Membrane Trafficking	5/633	0.21038799652629808	0.241395593810477	0	0	1.6151525310090513	2.5177027541388077	SRC;KDELR2;GRB2;CBL;EGFR
RMTs Methylate Histone Arginines	1/48	0.2140682440880332	0.24460747232555782	0	0	4.266709649688373	6.576964036635908	JAK2
RNA Polymerase I Transcription Initiation	1/48	0.2140682440880332	0.24460747232555782	0	0	4.266709649688373	6.576964036635908	KAT2A
Recycling Pathway of L1	1/48	0.2140682440880332	0.24460747232555782	0	0	4.266709649688373	6.576964036635908	SRC
XBP1(S) Activates Chaperone Genes	1/49	0.21800735103248006	0.24808760028696158	0	0	4.177609427609427	6.363445371866637	SHC1
Dectin-1 Mediated Noncanonical NF-kB Signaling	1/49	0.21800735103248006	0.24808760028696158	0	0	4.177609427609427	6.363445371866637	RELA
Signaling by TGFBR3	1/49	0.21800735103248006	0.24808760028696158	0	0	4.177609427609427	6.363445371866637	SP1
Regulation of TNFR1 Signaling	1/50	0.22192691156038513	0.25220343428349357	0	0	4.092145949288806	6.1603458876211565	STUB1
Gap Junction Trafficking and Regulation	1/51	0.22582702165646545	0.2555895503258638	0	0	4.01010101010101	5.966974015935645	SRC
IRE1alpha Activates Chaperones	1/51	0.22582702165646545	0.2555895503258638	0	0	4.01010101010101	5.966974015935645	SHC1
Transcriptional and Post-Translational Regulation of MITF-M Expression and Activity	1/51	0.22582702165646545	0.2555895503258638	0	0	4.01010101010101	5.966974015935645	MAPK3
Apoptotic Execution Phase	1/52	0.22970777681698884	0.2596290069044121	0	0	3.9312735195088138	5.782696221966044	PTK2
Nuclear Envelope Breakdown	1/53	0.23356927222454107	0.26327903080249354	0	0	3.8554778554778553	5.606931137649977	CDK1
Nuclear Receptor Transcription Pathway	1/53	0.23356927222454107	0.26327903080249354	0	0	3.8554778554778553	5.606931137649977	AR
Activation of NF-kappaB in B Cells	1/54	0.23741160244685378	0.2668878067992297	0	0	3.7825424051839147	5.43914439332398	RELA
SARS-CoV-1 Activates Modulates Innate Immune Responses	1/54	0.23741160244685378	0.2668878067992297	0	0	3.7825424051839147	5.43914439332398	RELA
Regulation of RAS by GAPs	1/55	0.2412348616553018	0.2708202692168011	0	0	3.7123082678638233	5.278844037828421	RASA1
TCF Dependent Signaling in Response to WNT	2/189	0.2438580650566493	0.273396727041977	0	0	2.1513696387645966	3.0359459772502695	MYC;CAV1
Regulation of Cholesterol Biosynthesis by SREBP (SREBF)	1/56	0.24503914356804327	0.27435162176368283	0	0	3.644628099173554	5.125576482532065	SP1
Neurexins and Neuroligins	1/57	0.24882454141300062	0.2782158966403081	0	0	3.5793650793650795	4.978922896997587	GRM1
Orc1 Removal From Chromatin	1/58	0.2525911479606718	0.28204882875501286	0	0	3.5163919900762006	4.8384959983786695	SKP2
B-WICH Complex Positively Regulates rRNA Expression	1/59	0.25633905564263204	0.2854684937838402	0	0	3.4555903866248694	4.703937185372145	KAT2A
TNF Signaling	1/59	0.25633905564263204	0.2854684937838402	0	0	3.4555903866248694	4.703937185372145	STUB1
CDK-mediated Phosphorylation and Removal of Cdc6	1/60	0.26006835626766184	0.2884646348481522	0	0	3.396849854476973	4.574913980988086	CCNE1
Cdc20 Phospho-APC C Mediated Degradation of Cyclin A	1/60	0.26006835626766184	0.2884646348481522	0	0	3.396849854476973	4.574913980988086	CDK1
Formation of the Beta-Catenin TCF Transactivating Complex	1/60	0.26006835626766184	0.2884646348481522	0	0	3.396849854476973	4.574913980988086	MYC
APC Cdc20 Mediated Degradation of Cell Cycle Proteins Prior to Satisfation of the Checkpoint	1/61	0.26377914130867525	0.29180348567081865	0	0	3.34006734006734	4.4511177340934625	CDK1
Regulation of PTEN Gene Transcription	1/61	0.26377914130867525	0.29180348567081865	0	0	3.34006734006734	4.4511177340934625	MAPK3
Cilium Assembly	2/200	0.2642273190435063	0.29191161374435115	0	0	2.0307153164296023	2.702771390555414	HSP90AA1;CDK1
RHO GTPases Activate PKNs	1/62	0.2674715018007107	0.29510431920528746	0	0	3.2851465474416295	4.3322615615299345	AR
Mitotic Prometaphase	2/203	0.2697872573969225	0.2972655891688313	0	0	2.000101533150574	2.6203761530404495	HSP90AA1;CDK1
APC C Cdc20 Mediated Degradation of Mitotic Proteins	1/63	0.2711455282609312	0.2979739116640576	0	0	3.231997393287716	4.218078497375417	CDK1
Ca2+ Pathway	1/63	0.2711455282609312	0.2979739116640576	0	0	3.231997393287716	4.218078497375417	MYC
Neurotransmitter Receptors and Postsynaptic Signal Transmission	2/204	0.2716405416203822	0.2981245996966777	0	0	1.99009900990099	2.5936475306384104	SRC;MAPK3
Activation of APC C and APC C Cdc20 Mediated Degradation of Mitotic Proteins	1/64	0.2748013108427819	0.3008009092405221	0	0	3.1805355138688474	4.108319823136149	CDK1
Cytosolic Sensors of Pathogen-Associated DNA	1/64	0.2748013108427819	0.3008009092405221	0	0	3.1805355138688474	4.108319823136149	RELA
Downstream Signaling Events of B Cell Receptor (BCR)	1/68	0.2892437892552286	0.3157799167098367	0	0	2.990049751243781	3.7091130169332227	RELA
Regulation of APC C Activators Between G1 S and Early Anaphase	1/68	0.2892437892552286	0.3157799167098367	0	0	2.990049751243781	3.7091130169332227	CDK1
Circadian Clock	1/70	0.29635787620352466	0.32312318177687965	0	0	2.9030888596105986	3.530700422312052	HIF1A
Degradation of Beta-Catenin by the Destruction Complex	1/72	0.30340146185965494	0.3299391876358911	0	0	2.821027173139849	3.3646345783285243	MYC
Signaling by NOTCH4	1/72	0.30340146185965494	0.3299391876358911	0	0	2.821027173139849	3.3646345783285243	KAT2A
Pre-NOTCH Transcription and Translation	1/73	0.30689703311188365	0.3333053827668828	0	0	2.781705948372615	3.2858706369655613	KAT2A
Nuclear Envelope (NE) Reassembly	1/75	0.31383616164844547	0.33995516599890124	0	0	2.7062517062517064	3.1362323637249645	CDK1
Positive Epigenetic Regulation of rRNA Expression	1/75	0.31383616164844547	0.33995516599890124	0	0	2.7062517062517064	3.1362323637249645	KAT2A
