Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	6/51	4.2231669506032756E-5	0.0010984775111300348	0	0	10.679132791327913	107.56385804695054	MAP2K1;MAP2K2;GSTP1;MAPK1;F2RL1;FAS
Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	6/53	5.2714936912850664E-5	0.0013283065874186016	0	0	10.223663725998962	100.70934161530992	ERBB4;KIT;CYP1B1;EP300;NF2;TNF
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	6/53	5.2714936912850664E-5	0.0013283065874186016	0	0	10.223663725998962	100.70934161530992	RPS3;EP300;MMP8;TNF;TLR4;AGER
Positive Regulation Of Chemokine Production (GO:0032722)	6/53	5.2714936912850664E-5	0.0013283065874186016	0	0	10.223663725998962	100.70934161530992	SYK;IFNG;F2RL1;TNF;TLR4;AGER
Positive Regulation Of Nitrogen Compound Metabolic Process (GO:0051173)	5/33	5.428631539814757E-5	0.0013537999685373089	0	0	14.256795835743205	140.0193904554566	NFKBIA;IFNG;AKT1;TNF;NFKB1
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	8/105	5.53164895532553E-5	0.0013654141656053527	0	0	6.642217339868177	65.10993368819545	STK11;CHEK2;CUL3;E2F1;CYP1B1;ATM;TP53;MAP3K5
Regulation Of Inflammatory Response (GO:0050727)	12/240	5.639099512815724E-5	0.0013778769415657816	0	0	4.280701754385965	41.87896599694013	NFKBIA;IFNG;TNC;ARNT;PPARG;PTGS2;MMP8;TLR4;TNF;AGER;IL2;PPARD
ERBB Signaling Pathway (GO:0038127)	6/54	5.8684519118520146E-5	0.0013782315703660215	0	0	10.010162601626016	97.53236357527975	PIK3CA;ERBB4;AKT1;MAPK1;PTK2B;BRAF
Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	6/54	5.8684519118520146E-5	0.0013782315703660215	0	0	10.010162601626016	97.53236357527975	BMP4;IFNG;AKT1;CTNNB1;PPARG;TNF
Peptidyl-Tyrosine Modification (GO:0018212)	6/54	5.8684519118520146E-5	0.0013782315703660215	0	0	10.010162601626016	97.53236357527975	PDGFRA;FLT1;SYK;ERBB4;ABL1;PTK2B
Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043535)	6/54	5.8684519118520146E-5	0.0013782315703660215	0	0	10.010162601626016	97.53236357527975	CD40;AKT3;NF1;AKT1;PPARG;TNF
Cellular Response To Oxygen-Containing Compound (GO:1901701)	16/406	6.163019373601607E-5	0.0014334946023790661	0	0	3.3651455888744026	32.62292824619946	PDGFRA;CD274;SYT4;GSTP1;BRAF;PTPRK;CLU;NFKB1;SLC5A5;CDK2;RPS3;AKT1;MAPK1;PTK2B;ATM;TLR4
Regulation Of Peptidyl-Serine Phosphorylation Of STAT Protein (GO:0033139)	4/18	6.553114214483866E-5	0.0014937743853303145	0	0	22.735023041474655	219.00613765471846	IFNA5;IFNA1;IFNG;IFNB1
Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	4/18	6.553114214483866E-5	0.0014937743853303145	0	0	22.735023041474655	219.00613765471846	CDK4;CDK2;TP53;AURKA
Melanin Biosynthetic Process (GO:0042438)	3/7	6.66427521440923E-5	0.0014937743853303145	0	0	59.46987951807229	571.8721301036412	SLC45A2;TYRP1;TYR
Negative Regulation Of Cell Differentiation (GO:0045596)	11/207	6.66918700354171E-5	0.0014937743853303145	0	0	4.553137437547633	43.780362932810824	SUZ12;BMP4;NFKBIA;HOXA9;IFNG;PTEN;E2F1;PTK2B;PPARG;PRAME;TNF
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	7/80	6.736155202194936E-5	0.001494932058175188	0	0	7.700587084148728	73.96749753574484	BMP4;CDKN2A;GSTP1;PTEN;NF1;AKT1;PPARG
Cellular Response To Peptide (GO:1901653)	6/56	7.224131240983879E-5	0.0015711484171088866	0	0	9.608780487804879	91.62451175210606	NGFR;GRIN2A;MDM2;TLR4;TP53;AGER
Macrophage Activation (GO:0042116)	5/35	7.274436656312331E-5	0.0015711484171088866	0	0	13.304993252361674	126.77741440342488	SYK;IFNG;CLU;TNF;TLR4
Positive Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904358)	5/35	7.274436656312331E-5	0.0015711484171088866	0	0	13.304993252361674	126.77741440342488	RTEL1;MAPK1;CTNNB1;POT1;ATM
DNA Metabolic Process (GO:0006259)	13/288	7.913193667122402E-5	0.0016939836708645213	0	0	3.851639406618486	36.37640015630706	RTEL1;PARP1;TRRAP;XRCC3;TERT;CBS;APEX1;ERCC1;CDK2;RPS3;ATM;ERCC5;ASF1A
Mitotic Cell Cycle Phase Transition (GO:0044772)	8/111	8.210511487443666E-5	0.0017287518005838659	0	0	6.253382142288715	58.8287565563818	PPP6C;CDK4;CHEK2;CUL3;CDK2;E2F1;PKMYT1;AURKA
Regulation Of Early Endosome To Late Endosome Transport (GO:2000641)	4/19	8.218710177463263E-5	0.0017287518005838659	0	0	21.218279569892474	199.5900052326055	MAP2K1;MAP2K2;MAPK1;NF2
DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0030330)	5/36	8.361470056565204E-5	0.0017287518005838659	0	0	12.875146924382918	120.88850383485445	CHEK2;MDM2;ATM;NDRG1;TP53
Positive Regulation Of Phospholipase C Activity (GO:0010863)	5/36	8.361470056565204E-5	0.0017287518005838659	0	0	12.875146924382918	120.88850383485445	PDGFRA;FLT1;GNAQ;KIT;HRAS
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	7/83	8.526788607633926E-5	0.0017479916645649549	0	0	7.395488721804512	69.29360427739924	NFKBIA;RPS3;EP300;MMP8;TNF;TLR4;AGER
Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)	5/37	9.569253717818798E-5	0.0019452121633112328	0	0	12.472165991902834	115.42204183326052	ERBB4;KIT;CYP1B1;EP300;TNF
Positive Regulation Of Phospholipase Activity (GO:0010518)	4/20	1.0172059496777077E-4	0.0020505176602253123	0	0	19.891129032258064	182.8647339931024	PDGFRA;FLT1;KIT;HRAS
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	7/86	1.068757902403113E-4	0.00213646309327398	0	0	7.113562386980108	65.0452993208416	CDKN2A;CDK4;CUL3;CDK2;ERCC2;E2F1;AURKA
Regulation Of Intracellular Signal Transduction (GO:1902531)	13/297	1.0775051565912592E-4	0.00213646309327398	0	0	3.7278566798279216	34.05655060843808	PTEN;TNF;AGER;AURKA;NFKBIA;STK11;CHEK2;AKT1;F2RL1;EP300;ATM;NF2;ROS1
Negative Regulation Of Protein Kinase Activity (GO:0006469)	7/88	1.2360888026558602E-4	0.0024076977816680886	0	0	6.937213403880071	62.423739017308854	CDKN1C;IFNG;GSTP1;GNAQ;PTPRO;NF1;AKT1
Macrophage Differentiation (GO:0030225)	4/21	1.2441596639458912E-4	0.0024076977816680886	0	0	18.72011385199241	168.32901806739045	CSF2;CASP8;PARP1;IFNG
Positive Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902993)	4/21	1.2441596639458912E-4	0.0024076977816680886	0	0	18.72011385199241	168.32901806739045	IFNG;AGER;CLU;TNF
Phosphatidylinositol-Mediated Signaling (GO:0048015)	6/62	1.2843225989430163E-4	0.002446280603813509	0	0	8.576655052264808	76.8477637204405	PDGFRA;PLCB4;PIK3CA;PTEN;NF1;GAB2
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	6/62	1.2843225989430163E-4	0.002446280603813509	0	0	8.576655052264808	76.8477637204405	IFNB1;RPS3;FAS;TNF;TLR4;TP53
Cellular Response To Chemical Stress (GO:0062197)	7/89	1.3273903158099847E-4	0.002508560292144026	0	0	6.852264808362369	61.1710280808283	PRDX2;PARP1;PIK3CA;ABL1;FAS;ATM;HSPA1A
Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	9/152	1.3612283405922904E-4	0.0025525669425525196	0	0	5.077700077700078	45.20144687234113	CD40;EDA;RPS3;EP300;CLU;TNF;AGER;TLR4;HSPA1A
Retinoid Metabolic Process (GO:0001523)	5/40	1.4007601702907186E-4	0.0025938815634725843	0	0	11.401388085598612	101.16822539993116	ALDH1A3;AKR1B10;ALDH1A1;E2F1;CYP1B1
Telomere Organization (GO:0032200)	6/63	1.4047064275109902E-4	0.0025938815634725843	0	0	8.425759520753102	74.7408012700474	RTEL1;PARP1;TERT;APEX1;POT1;ATM
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	7/90	1.424087333980843E-4	0.002609747924923984	0	0	6.769363166953529	59.95495818387591	PDGFRA;CSF3;FLT1;KIT;PTEN;F2RL1;TNF
Regulation Of Protein Phosphorylation (GO:0001932)	12/265	1.4429888303023878E-4	0.002616235075953682	0	0	3.852766798418972	34.07242028080562	BMP4;CD40;INCENP;ERBB4;PTEN;AKT1;VEGFC;FAS;RAC1;HRAS;TNF;AGER
Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	4/22	1.505652660859924E-4	0.002616235075953682	0	0	17.67921146953405	155.59675391301786	KDM4C;KDM1A;EP300;HDAC6
Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)	4/22	1.505652660859924E-4	0.002616235075953682	0	0	17.67921146953405	155.59675391301786	SYK;AKT1;PPARG;TLR4
Response To Gamma Radiation (GO:0010332)	4/22	1.505652660859924E-4	0.002616235075953682	0	0	17.67921146953405	155.59675391301786	KDM1A;MDM2;HRAS;TP53
Dendritic Cell Differentiation (GO:0097028)	4/22	1.505652660859924E-4	0.002616235075953682	0	0	17.67921146953405	155.59675391301786	BATF2;CSF2;F2RL1;CLU
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)	4/22	1.505652660859924E-4	0.002616235075953682	0	0	17.67921146953405	155.59675391301786	CSF2;TERT;TNF;HSPA1A
Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)	4/22	1.505652660859924E-4	0.002616235075953682	0	0	17.67921146953405	155.59675391301786	CSF2;TERT;TNF;HSPA1A
Positive Regulation Of Binding (GO:0051099)	7/91	1.526416449787887E-4	0.002616235075953682	0	0	6.68843537414966	58.77407454581921	BMP4;CSF3;TERT;EPB41;PPARG;MMP8;MET
Regulation Of Actin Cytoskeleton Organization (GO:0032956)	7/91	1.526416449787887E-4	0.002616235075953682	0	0	6.68843537414966	58.77407454581921	PDGFRA;CSF3;PIK3CA;PTK2B;RAC1;CLU;HRAS
Cellular Response To Cytokine Stimulus (GO:0071345)	13/308	1.5452344906974683E-4	0.002616235075953682	0	0	3.5868236295298206	31.474968096209622	IFNA5;CD40;CSF3;CSF2;IFNA1;IFNB1;NFKB1;EPOR;NFKBIA;KIT;RPS3;AKT1;TLR4
Telomeric Loop Disassembly (GO:0090657)	3/9	1.569781982212272E-4	0.002616235075953682	0	0	39.6425702811245	347.2452739077128	RTEL1;XRCC3;POT1
Negative Regulation Of Lipid Localization (GO:1905953)	3/9	1.569781982212272E-4	0.002616235075953682	0	0	39.6425702811245	347.2452739077128	NFKBIA;PPARG;TNF
Positive Regulation Of T Cell Apoptotic Process (GO:0070234)	3/9	1.569781982212272E-4	0.002616235075953682	0	0	39.6425702811245	347.2452739077128	CD274;PDCD1;TP53
Regulation Of Chemokine Production (GO:0032642)	5/41	1.5790422533660088E-4	0.002616235075953682	0	0	11.084120557804768	97.0250917954536	IFNG;F2RL1;AGER;TNF;TLR4
Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	8/123	1.682749914713662E-4	0.002769096628362142	0	0	5.597434069850321	48.64120424660725	BMP4;NRAS;AKT3;AKT1;ARNT;VEGFC;TNF;HRAS
Regulation Of Endothelial Cell Proliferation (GO:0001936)	7/93	1.7489496123009043E-4	0.002839402088695227	0	0	6.532225913621263	56.51240925932454	BMP4;NRAS;AKT3;NF1;AKT1;ARNT;VEGFC
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	7/93	1.7489496123009043E-4	0.002839402088695227	0	0	6.532225913621263	56.51240925932454	CSF3;PTEN;AKT1;BRAF;RAF1;TNF;HDAC6
Lymphocyte Activation Involved In Immune Response (GO:0002285)	4/23	1.8046758030557366E-4	0.0029103405117278844	0	0	16.74787775891341	144.3660264321949	IFNA5;IFNA1;IFNB1;F2RL1
Negative Regulation Of Immune Response (GO:0050777)	6/66	1.820264689250992E-4	0.0029160399227140064	0	0	8.003252032520326	68.91887200017673	LGALS3;PPP6C;PARP1;SYK;AKT1;PDCD1
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	6/67	1.9784682251139754E-4	0.0031166273066237592	0	0	7.871651339464214	67.12957998602786	PDGFRA;FLT1;SYK;ERBB4;ABL1;PTK2B
Positive Regulation Of miRNA Transcription (GO:1902895)	5/43	1.9871338961066406E-4	0.0031166273066237592	0	0	10.499680375026635	89.49556938799498	NGFR;TERT;PPARG;TNF;TP53
Regulation Of JUN Kinase Activity (GO:0043506)	5/43	1.9871338961066406E-4	0.0031166273066237592	0	0	10.499680375026635	89.49556938799498	GSTP1;NPPA;RPS3;TNF;MAP3K5
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	7/95	1.997012122888312E-4	0.0031166273066237592	0	0	6.383116883116883	54.37578277150496	BMP4;IFNG;ABL1;AKT1;PTK2B;RAC1;HDAC6
Mononuclear Cell Differentiation (GO:1903131)	4/24	2.1442838597140147E-4	0.003325014523492437	0	0	15.90967741935484	134.39755270659575	BMP4;CSF2;PPARG;CLU
Positive Regulation Of Biosynthetic Process (GO:0009891)	5/44	2.2190523776770803E-4	0.0033973972794942137	0	0	10.229938752205959	86.06713577616064	BMP4;HDAC2;AKT1;MMP8;TLR4
Regulation Of Cell-Substrate Adhesion (GO:0010810)	5/44	2.2190523776770803E-4	0.0033973972794942137	0	0	10.229938752205959	86.06713577616064	PTPRO;RAC2;NF1;ARL2;RAC1
Negative Regulation Of Cell Migration (GO:0030336)	9/163	2.3031968163578947E-4	0.0035040459740690233	0	0	4.712361712361712	39.47094100703985	NGFR;HDAC2;NF1;PTEN;CYP1B1;MITF;NF2;PTPRK;RAC1
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	6/69	2.327324095620572E-4	0.0035186231170663525	0	0	7.620983352690669	63.754260061647926	PDGFRA;CSF3;FLT1;KIT;F2RL1;TNF
Regulation Of Telomerase Activity (GO:0051972)	5/45	2.4710053378113034E-4	0.0037126471504133804	0	0	9.973684210526315	82.83858139303115	MAPK1;CTNNB1;POT1;ATM;TP53
Positive Regulation Of Protein Polymerization (GO:0032273)	6/70	2.518995500176347E-4	0.0037613889598312245	0	0	7.501524390243903	62.16123303671727	CSF3;RPS3;ARL2;PTK2B;RAC1;MET
Regulation Of Autophagy (GO:0010506)	11/241	2.5408522239358985E-4	0.003770749404724502	0	0	3.873317697997474	32.06270737249681	KDM4A;STK11;IFNG;IFNB1;AKT1;PIP4K2A;EP300;ATM;CAPN1;MET;HDAC6
Regulation Of Interleukin-10 Production (GO:0032653)	5/46	2.744116378525109E-4	0.004047571658324535	0	0	9.729929890392022	79.79399961178652	CD274;SYK;F2RL1;MMP8;TLR4
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	22/763	2.785413651868027E-4	0.004083585226587126	0	0	2.4535234407087954	20.08440544202615	HDAC2;PARP1;KDM1A;EPO;DNMT3A;PAX6;MITF;FASLG;HOXB13;TNF;NFKB1;HDAC6;BMP4;DRAP1;IFNG;MDM2;E2F1;EP300;PPARG;TP53;PPARD;HSPA1A
Negative Regulation Of Cell Motility (GO:2000146)	8/133	2.874625524629982E-4	0.004184100746748761	0	0	5.147016393442623	41.97092291144961	NGFR;HDAC2;NF1;PTEN;CYP1B1;MITF;NF2;PTPRK
Cellular Response To Hypoxia (GO:0071456)	6/72	2.939468265691262E-4	0.004184100746748761	0	0	7.273466371027347	59.148640749858735	TERT;MDM2;PPARG;PTGS2;TP53;NDRG1
Mitotic G1 DNA Damage Checkpoint Signaling (GO:0031571)	4/26	2.957756212046458E-4	0.004184100746748761	0	0	14.461876832844574	117.515901296309	CHEK2;CDK2;MDM2;TP53
Positive Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031112)	4/26	2.957756212046458E-4	0.004184100746748761	0	0	14.461876832844574	117.515901296309	RPS3;ARL2;RAC1;MET
Positive Regulation Of Monooxygenase Activity (GO:0032770)	4/26	2.957756212046458E-4	0.004184100746748761	0	0	14.461876832844574	117.515901296309	TERT;IFNG;AKT1;TNF
Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	4/26	2.957756212046458E-4	0.004184100746748761	0	0	14.461876832844574	117.515901296309	PDGFRA;FLT1;KIT;PTK2B
Regulation Of Cytoplasmic Transport (GO:1903649)	3/11	3.0264114976797155E-4	0.0042074077085558804	0	0	29.728915662650603	240.89229706019236	MAP2K1;MAP2K2;MAPK1
Melanocyte Differentiation (GO:0030318)	3/11	3.0264114976797155E-4	0.0042074077085558804	0	0	29.728915662650603	240.89229706019236	KIT;TYRP1;MITF
Regulation Of T Cell Apoptotic Process (GO:0070232)	3/11	3.0264114976797155E-4	0.0042074077085558804	0	0	29.728915662650603	240.89229706019236	CD274;LGALS3;PDCD1
Cellular Response To Decreased Oxygen Levels (GO:0036294)	6/73	3.1693646565871913E-4	0.004356075627434327	0	0	7.1645431379686935	57.72335726813271	TERT;MDM2;PPARG;PTGS2;TP53;NDRG1
Regulation Of Rho Protein Signal Transduction (GO:0035023)	6/73	3.1693646565871913E-4	0.004356075627434327	0	0	7.1645431379686935	57.72335726813271	CUL3;ABL1;F2RL1;RAC1;RAF1;MET
Cellular Response To Mechanical Stimulus (GO:0071260)	5/48	3.3584385404952636E-4	0.004538582586289409	0	0	9.276433480839845	74.20093191575675	CD40;CASP8;FAS;TLR4;NFKB1
Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	5/48	3.3584385404952636E-4	0.004538582586289409	0	0	9.276433480839845	74.20093191575675	CASP8;SYK;GSTP1;F2RL1;HSPA1A
Regulation Of DNA Binding (GO:0051101)	5/48	3.3584385404952636E-4	0.004538582586289409	0	0	9.276433480839845	74.20093191575675	NFKBIA;KDM1A;E2F1;PPARG;MMP8
Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	4/27	3.4379946889831334E-4	0.00454454052057388	0	0	13.832398316970547	110.31962895764588	CSF2;TERT;TNF;HSPA1A
T Cell Activation Involved In Immune Response (GO:0002286)	4/27	3.4379946889831334E-4	0.00454454052057388	0	0	13.832398316970547	110.31962895764588	IFNA5;IFNA1;IFNB1;F2RL1
Negative Regulation Of Neurogenesis (GO:0050768)	4/27	3.4379946889831334E-4	0.00454454052057388	0	0	13.832398316970547	110.31962895764588	PTEN;NF1;PAX6;TNF
Regulation Of Androgen Receptor Signaling Pathway (GO:0060765)	4/27	3.4379946889831334E-4	0.00454454052057388	0	0	13.832398316970547	110.31962895764588	KDM4C;KDM1A;EP300;HDAC6
Positive Regulation Of Kinase Activity (GO:0033674)	7/104	3.4887354796339876E-4	0.00458654952458403	0	0	5.788217967599411	46.07885154774026	PDGFRA;FLT1;ERBB4;PTK2B;ROS1;MET;MAP3K5
Negative Regulation Of Gene Expression (GO:0010629)	13/336	3.5893900431251905E-4	0.004693370007740452	0	0	3.2711763410495225	25.948142107288838	KDM4A;SETDB1;MMP8;TNF;NFKB1;AURKA;BMP4;TERT;IFNG;RPS3;PPARG;HRAS;HSPA1A
Regulation Of Fat Cell Differentiation (GO:0045598)	6/75	3.671308514056868E-4	0.004738201688577966	0	0	6.956168257334747	55.02184563324893	FTO;E2F1;AKT1;PPARG;TNF;PPARD
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	7/105	3.6984200766129987E-4	0.004738201688577966	0	0	5.728862973760933	45.271965268033675	BMP4;TNFRSF19;PTK2B;F2RL1;MMP8;HRAS;MAP3K5
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:0008630)	5/49	3.7020261229484734E-4	0.004738201688577966	0	0	9.065145380934855	71.62788454091726	CHEK2;E2F1;EP300;ATM;TP53
Negative Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903556)	5/49	3.7020261229484734E-4	0.004738201688577966	0	0	9.065145380934855	71.62788454091726	POMC;CD274;MC1R;GSTP1;TLR4
Positive Regulation Of Interleukin-6 Production (GO:0032755)	6/76	3.9445253677894003E-4	0.005022003612990821	0	0	6.856445993031359	53.74090416929572	SYK;IFNG;F2RL1;MMP8;TNF;TLR4
Regulation Of Platelet Activation (GO:0010543)	4/28	3.9715550985323445E-4	0.005029943342067927	0	0	13.255376344086022	103.80527313235255	PDGFRA;SYK;GNAQ;TLR4
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	3/12	3.9977179913707476E-4	0.005036708240169708	0	0	26.424364123159304	206.76052016579752	F2RL1;TLR4;TNF
Positive Regulation Of Cell Death (GO:0010942)	5/50	4.071523215564764E-4	0.0051031164033425724	0	0	8.863247863247864	69.1893773167397	BMP4;IFNG;CLU;TNF;MAP3K5
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	14/387	4.2246595159028613E-4	0.005224758641721341	0	0	3.055511748935499	23.739498183780047	ACVR1;HDAC2;SYK;KDM1A;TNF;IL2;BMP4;TERT;IFNG;APEX1;SPP1;CTNNB1;F2RL1;PPARG
Positive Regulation Of JNK Cascade (GO:0046330)	6/77	4.23337202884408E-4	0.005224758641721341	0	0	6.759532806595671	52.50359986874555	TNFRSF19;PTK2B;F2RL1;MMP8;HRAS;MAP3K5
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	6/77	4.23337202884408E-4	0.005224758641721341	0	0	6.759532806595671	52.50359986874555	BMP4;NRAS;AKT3;AKT1;ARNT;VEGFC
Negative Regulation Of Cytokine Production (GO:0001818)	9/178	4.4066854927631374E-4	0.005411051881722857	0	0	4.290817444663599	33.15607987960534	CD274;IFNG;CUL3;F2RL1;RAC1;MMP8;TNF;AGER;TLR4
Negative Regulation Of MAP Kinase Activity (GO:0043407)	5/51	4.468178198586069E-4	0.005431418624311408	0	0	8.670128498503784	66.8758189588192	BMP4;GSTP1;NPPA;NF1;PPARG
Positive Regulation Of Protein Localization To Cell Periphery (GO:1904377)	5/51	4.468178198586069E-4	0.005431418624311408	0	0	8.670128498503784	66.8758189588192	LGALS3;IFNG;EPB41;AKT1;TNF
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	9/179	4.5899578807321554E-4	0.0055515540567455425	0	0	4.265359477124183	32.78555563091542	PDGFRA;MAP2K1;ERBB4;PTK2B;F2RL1;BRAF;TNF;AGER;HRAS
Negative Regulation Of Developmental Process (GO:0051093)	7/109	4.640310956997681E-4	0.0055845334353121345	0	0	5.503081232492997	42.239224634406796	BMP4;SUZ12;HDAC2;PARP1;DCC;PPARG;PRAME
Positive Regulation Of Transferase Activity (GO:0051347)	8/143	4.681722456188029E-4	0.005606478525504378	0	0	4.763327261687918	36.518878621386804	PDGFRA;FLT1;ERBB4;POT1;MAPK1;CTNNB1;ROS1;MET
Cell Cycle G1/S Phase Transition (GO:0044843)	5/52	4.893262108628863E-4	0.005730989318550279	0	0	8.485226979067965	64.67848306646141	PPP6C;CDK4;CUL3;CDK2;E2F1
Cellular Response To Ionizing Radiation (GO:0071479)	5/52	4.893262108628863E-4	0.005730989318550279	0	0	8.485226979067965	64.67848306646141	KDM1A;MDM2;BRCA2;HRAS;TP53
Sprouting Angiogenesis (GO:0002040)	5/52	4.893262108628863E-4	0.005730989318550279	0	0	8.485226979067965	64.67848306646141	BMP4;AKT1;PTK2B;VEGFC;JMJD6
Positive Regulation Of Telomere Maintenance (GO:0032206)	5/52	4.893262108628863E-4	0.005730989318550279	0	0	8.485226979067965	64.67848306646141	RTEL1;ERCC1;POT1;MAPK1;ATM
Ras Protein Signal Transduction (GO:0007265)	8/144	4.904153736833021E-4	0.005730989318550279	0	0	4.728061716489875	36.02904929008934	NGFR;NRAS;CDKN2A;CDK2;NF1;RAC1;TP53;HRAS
Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)	3/13	5.148767659566537E-4	0.005918955714774611	0	0	23.780722891566263	180.0577165870464	IFNG;GSTP1;TLR4
Positive Regulation Of Leukocyte Degranulation (GO:0043302)	3/13	5.148767659566537E-4	0.005918955714774611	0	0	23.780722891566263	180.0577165870464	SYK;F2RL1;GAB2
Positive Regulation Of Superoxide Anion Generation (GO:0032930)	3/13	5.148767659566537E-4	0.005918955714774611	0	0	23.780722891566263	180.0577165870464	SYK;GSTP1;F2RL1
T Cell Activation (GO:0042110)	7/111	5.178103650638673E-4	0.005918955714774611	0	0	5.396703296703297	40.83092542372041	IFNA5;CASP8;IFNA1;IFNB1;KIT;F2RL1;IL2
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	4/30	5.211813010529111E-4	0.005918955714774611	0	0	12.234491315136477	92.48556768084713	NFKBIA;CSF2;PPARG;NFKB1
Positive Regulation Of Lipid Kinase Activity (GO:0090218)	4/30	5.211813010529111E-4	0.005918955714774611	0	0	12.234491315136477	92.48556768084713	PDGFRA;FLT1;KIT;PTK2B
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	7/112	5.464996971596791E-4	0.00614875705781053	0	0	5.345034013605442	40.151771529430086	MAP2K1;MAP2K2;IFNG;CDKN2A;AKT1;PKMYT1;HRAS
Small GTPase Mediated Signal Transduction (GO:0007264)	7/112	5.464996971596791E-4	0.00614875705781053	0	0	5.345034013605442	40.151771529430086	NRAS;CDKN2A;CDK2;NF1;RAC1;TP53;HRAS
B Cell Proliferation (GO:0042100)	4/31	5.925165768162714E-4	0.006614889810882196	0	0	11.780764635603346	87.54441362337388	IFNA5;CD40;IFNA1;IFNB1
Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557)	6/82	5.93398548557849E-4	0.006614889810882196	0	0	6.313222079589217	46.90499441354758	SYK;IFNG;MMP8;CLU;TLR4;AGER
Regulation Of Interleukin-6 Production (GO:0032675)	7/114	6.076687226645263E-4	0.006742892844612335	0	0	5.244592790387183	38.84082846552721	SYK;IFNG;F2RL1;MMP8;TNF;AGER;TLR4
Regulation Of Cell Growth (GO:0001558)	10/227	6.355647292650655E-4	0.007020233242430106	0	0	3.719198689873177	27.377008973633096	STK11;CDKN2A;TNC;AKT1;WFDC1;TP53;ROS1;SIPA1;IL2;HSPA1A
Regulation Of Superoxide Anion Generation (GO:0032928)	3/14	6.492153898095709E-4	0.007042385775557631	0	0	21.61774370208105	158.66874822951655	SYK;GSTP1;F2RL1
Response To Muscle Stretch (GO:0035994)	3/14	6.492153898095709E-4	0.007042385775557631	0	0	21.61774370208105	158.66874822951655	PIK3CA;NPPA;CTNNB1
Establishment Of Protein Localization To Chromosome (GO:0070199)	3/14	6.492153898095709E-4	0.007042385775557631	0	0	21.61774370208105	158.66874822951655	TERT;POT1;BRCA2
Mitotic Recombination (GO:0006312)	3/14	6.492153898095709E-4	0.007042385775557631	0	0	21.61774370208105	158.66874822951655	ERCC1;XRCC3;PTEN
Cellular Response To Lipid (GO:0071396)	10/228	6.575105719904709E-4	0.007100527114486379	0	0	3.7019485935249072	27.12436138701531	CD274;SYK;GSTP1;SPP1;PTK2B;ATM;TLR4;NFKB1;SLC5A5;HSPA1A
Positive Regulation Of Telomere Maintenance Via Telomerase (GO:0032212)	4/32	6.705141244581593E-4	0.007208771853619055	0	0	11.359447004608295	83.00877037840428	MAPK1;CTNNB1;POT1;ATM
